user_id;registration_date;payment_date;revenue;payment_service_id;place;country;product_type
892011654;22.10.2017 22:07;25.10.2017 22:49;2119;147;UserProfileFragment;US;prem
891707061;29.10.2017 10:54;11.11.2017 1:21;6305;19;EmptyLikes;AR;coins
892277877;17.10.2017 3:36;10.11.2017 15:21;2730;67;EmptyLikes;US;other
891367521;05.11.2017 2:37;06.11.2017 17:41;7306;68;superPopupFromBlockExpressMessages;IT;other
891299796;06.11.2017 0:54;09.11.2017 5:21;728;19;EmptyLikes;DE;coins
891288810;06.11.2017 6:08;14.11.2017 22:37;9087;147;TrialVipPopup;US;trial
892405224;14.10.2017 19:57;15.10.2017 13:14;871;146;EmptyLikes;IL;coins
892234326;18.10.2017 2:39;25.10.2017 4:39;13884;147;TrialVipPopup;AR;trial
891622389;30.10.2017 20:37;04.11.2017 3:15;767;146;Fans;CA;coins
892080207;21.10.2017 15:12;23.10.2017 11:48;6305;19;EmptyLikes;US;coins
891299532;06.11.2017 0:59;08.11.2017 23:27;6292;147;LeftMenu;CL;prem
891851568;26.10.2017 10:02;30.10.2017 10:09;2730;67;EmptyLikes;AE;other
891365490;05.11.2017 3:55;06.11.2017 0:28;1261;19;autorefill;US;coins
891607515;31.10.2017 3:34;13.11.2017 15:07;6292;147;PopularUserBlockDialog;ES;prem
891983052;23.10.2017 14:36;23.10.2017 15:01;6396;147;AutoReplyMessage;FR;prem
892260060;17.10.2017 15:01;20.10.2017 10:36;5525;147;promo.key31;IL;prem
892333905;16.10.2017 1:38;17.10.2017 20:53;31525;19;Menu;IT;coins
892032669;22.10.2017 14:04;29.10.2017 16:20;3575;19;none;US;coins
891693753;29.10.2017 15:24;06.11.2017 22:30;3432;147;promo.key31;TR;prem
892230618;18.10.2017 6:08;20.10.2017 12:57;6305;19;Menu;PT;coins
891409599;04.11.2017 11:30;05.11.2017 2:39;4537;147;none;AE;prem
891973917;23.10.2017 18:31;02.11.2017 19:03;6344;147;promo.key31;FR;prem
891252072;06.11.2017 19:56;08.11.2017 18:18;1261;19;EmptyLikes;AR;coins
891561825;01.11.2017 1:06;01.11.2017 13:33;3913;146;EmptyLikes;FR;coins
892405224;14.10.2017 19:57;15.10.2017 13:08;6292;147;Dating;IL;prem
891252072;06.11.2017 19:56;08.11.2017 18:18;1261;19;EmptyLikes;AR;coins
891679842;29.10.2017 19:44;05.11.2017 21:51;13247;147;AutoReplyMessage;AE;trial
891319275;05.11.2017 19:57;05.11.2017 20:05;728;146;AdToPhotoBlog;FR;coins
892101909;21.10.2017 3:28;21.10.2017 3:39;6422;0;none;FR;prem
891356046;05.11.2017 9:34;12.11.2017 11:37;13247;147;AutoReplyMessage;CL;trial
891303210;05.11.2017 23:52;06.11.2017 0:04;6292;147;LeftMenu;AR;prem
891951798;24.10.2017 5:41;31.10.2017 7:41;9087;147;TrialVipPopup;US;trial
891264903;06.11.2017 16:02;09.11.2017 10:32;3874;147;none;US;prem
892274487;17.10.2017 6:45;17.10.2017 18:46;12727;147;TrialVipPopup;US;trial
891260442;06.11.2017 17:23;13.11.2017 19:23;13442;147;TrialVipPopup;GB;trial
891822480;26.10.2017 22:27;29.10.2017 21:13;1898;19;none;IT;coins
891972303;23.10.2017 19:06;05.11.2017 18:18;4914;147;promo.key31;AE;prem
892140927;20.10.2017 7:49;20.10.2017 16:00;3965;146;EmptyLikes;FR;coins
891296982;06.11.2017 1:52;13.11.2017 3:52;9087;147;TrialVipPopup;US;trial
892333905;16.10.2017 1:38;17.10.2017 2:23;3783;67;Menu;IT;other
892333905;16.10.2017 1:38;16.10.2017 18:42;31525;19;Fans;IT;coins
892069554;21.10.2017 19:11;03.11.2017 10:44;3783;67;EmptyLikes;GB;other
892104267;21.10.2017 1:59;28.10.2017 4:48;9087;147;TrialVipPopup;US;trial
891543996;01.11.2017 13:42;01.11.2017 14:41;6292;147;UserProfileFragment;US;prem
891607515;31.10.2017 3:34;13.11.2017 15:26;6305;19;Menu;ES;coins
891452706;03.11.2017 14:48;04.11.2017 0:49;6292;147;promo.key31;IT;prem
891486135;02.11.2017 20:22;03.11.2017 13:09;6448;147;promo.key31;IT;prem
892042395;22.10.2017 9:21;23.10.2017 3:35;4537;147;promo.key31;US;prem
891983730;23.10.2017 14:16;29.10.2017 9:25;871;19;EmptyLikes;IL;coins
891561825;01.11.2017 1:06;04.11.2017 23:21;3900;19;EmptyLikes;FR;coins
892069554;21.10.2017 19:11;22.10.2017 1:11;6305;19;EmptyLikes;GB;coins
892188396;19.10.2017 4:18;24.10.2017 16:09;6305;19;autorefill;AR;coins
892074894;21.10.2017 17:12;25.10.2017 17:20;6292;147;promo.key31;CA;prem
891556971;01.11.2017 5:07;01.11.2017 5:16;2886;68;none;FR;prem
892052106;22.10.2017 1:38;29.10.2017 3:44;12883;147;TrialVipPopup;ES;trial
892145004;20.10.2017 4:25;01.11.2017 2:56;9919;147;TrialVipPopup;CL;trial
891458229;03.11.2017 12:12;04.11.2017 3:43;6305;19;Menu;ES;coins
891466989;03.11.2017 7:08;03.11.2017 7:56;6292;147;AutoReplyMessage;US;prem
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
